"x","y"
-0.896914546624981,5.55903213953775
0.184849184646742,-0.663648088141553
1.58784533120882,-8.25349863621604
-1.13037567424629,4.90224827574835
-0.0802517565509893,-0.46093954693086
0.132420284381094,1.38593888114301
0.707954729271733,-2.59985356874529
-0.23969802417184,3.20717723677455
1.98447393665293,-10.34374325567
-0.138787012119665,0.343100637450465
0.417650750792556,-3.11563435204954
0.981752777463662,-5.1592830140386
-0.392695355503813,2.43533624363601
-1.03966897694891,6.55728470574268
1.78222896030858,-8.34697619885924
-2.31106908460517,12.0113255135071
0.878604580921265,-3.16206924158541
0.035806718015226,0.968103257650991
1.01282869212708,-4.957545419708
0.432265154539617,-2.94464242970671
2.09081920524915,-9.21289619916835
-1.19992581964387,6.13848751732287
1.58963820029007,-6.23755941321378
1.95465164222325,-10.2038991858393
0.00493777682814261,-1.06891846506777
-2.45170638784613,12.7961114638112
0.477237302613617,-3.05577250021831
-0.596558168631403,3.62159645459533
0.792203270299649,-5.68500618599081
0.289636710177348,-3.19061363122765
0.738938603762125,-3.00488884552763
0.318960401097649,-1.26383882831478
1.076164353812,-4.50975406011197
-0.284157720488246,-0.595456979772205
-0.776675273979758,5.09595547340915
-0.595660498691777,4.17879719228082
-1.72597977914603,9.6619672216656
-0.902584479763688,5.29933265499566
-0.559061914900466,4.9053830882816
-0.246512567333516,-0.221247010145711
-0.383586228431444,1.33482729402657
-1.95910317516713,10.205239858386
-0.841705060135608,3.4015436652638
1.90354746734764,-9.43218689588371
0.622493930120737,-2.36622648196394
1.99092043558031,-10.6082752392327
-0.305483724841454,2.18452460750923
-0.0908442352007592,1.0041304110135
-0.184161451551261,0.114077899323635
-1.19876776530741,4.99645910926083
-0.838287147602044,5.16732637643648
2.06630135573124,-10.5009299593569
-0.562247053342494,3.53342704614994
1.27571551185092,-7.22299616616711
-1.04757262699498,6.51515681997605
-1.96587824144733,8.4862806580564
-0.322971093759972,2.38019613766056
0.935862526808633,-4.21511006406279
1.13922980273408,-5.42815573562989
1.67161876732599,-7.69057114949473
-1.78824220676485,9.33967831768805
2.03124251875525,-10.7942836247063
-0.703144332993886,3.24800876094592
0.158164762560122,-0.430944247914899
0.50623479748072,-3.84404008134431
-0.819995105616198,3.21600591841228
-1.99884699496412,12.0713297694053
-0.479292591451641,0.297237325057226
0.0841799043222426,-1.6594054869395
-0.895486610663309,5.46786614298058
-0.921275665507737,5.69504019073676
0.330449503465315,-0.812395263138315
-0.141660808936081,0.765162683363794
0.434847761502698,-1.85036075633322
-0.053722626017184,-0.636055537505033
-0.907110375593489,3.88336802959733
1.30351223242227,-6.78001580007228
0.77178977553986,-4.793611718605
1.05252559530764,-4.44146676390404
-1.41003834066371,5.42593252985861
0.995984589777751,-6.01032661836905
-1.69576490337902,7.21689520492212
-0.533372142547197,3.05904533863246
-1.37226945114308,5.72990899406168
-2.20791977880464,11.5837433780314
1.82212251875356,-7.93400365903321
-0.653393410818779,3.29219562333293
-0.284681219355068,1.93853926646737
-0.386949603644931,1.28063825820723
0.386694974646073,-1.4298328824028
1.60039085153952,-9.27407348002601
1.68115495576682,-8.48254593253274
-1.18360638822726,4.57271256545687
-1.3584572535632,6.52596870756981
-1.512670794721,8.65091696862449
-1.2531048993692,6.9660922922612
1.9593570771456,-10.2395449003684
0.00764587213276751,-0.826749326551698
-0.842615197589633,3.35630027817373
-0.601160105152349,2.25938151113835
