"x","y"
-0.626453810742332,-1.24073335444825
0.183643324222082,0.0842317462884705
-0.835628612410047,-1.82184329710489
1.59528080213779,0.31605754480815
0.32950777181536,-1.30916928783764
-0.820468384118015,3.53457453874529
0.487429052428485,1.43341495203441
0.738324705129217,1.82034845899045
0.575781351653492,0.768370715652689
-0.305388387156356,3.36435216103884
1.51178116845085,-1.27147290789795
0.389843236411431,-0.923289460721132
-0.621240580541804,2.86456447708333
-2.2146998871775,-1.30139270662073
1.12493091814311,-0.414761487203931
-0.0449336090152309,-0.785615858883968
-0.0161902630989461,-0.639985737097014
0.943836210685299,-0.558226605953118
0.821221195098089,0.988376662535654
0.593901321217509,-0.354660964539213
0.918977371608218,-1.01191492422851
0.782136300731067,2.68607765034082
0.0745649833651906,-0.429158817093737
-1.98935169586337,-0.359113060086774
0.61982574789471,-0.200381482427124
-0.0561287395290008,1.42533261410281
-0.155795506705329,-0.147128808252653
-1.47075238389927,-0.0752683429340958
-0.47815005510862,-1.36332095751131
0.417941560199702,-0.648540544492638
1.35867955152904,0.12032088086903
-0.102787727342996,-1.17778897251933
0.387671611559369,1.06299238526514
-0.0538050405829051,-3.03678816357357
-1.37705955682861,0.613115721579531
-0.41499456329968,-3.07289964707517
-0.394289953710349,-0.601952253673221
-0.0593133967111857,-1.05655980889001
1.10002537198388,-1.304189561362
0.763175748457544,-0.113793555694785
-0.164523596253587,-3.82871885136002
-0.253361680136508,2.35316662403712
0.696963375404737,-3.32994487242401
0.556663198673657,-0.927060802944771
-0.68875569454952,-2.23184021008569
-0.70749515696212,-1.5016380023869
0.36458196213683,4.17433309125669
0.768532924515416,0.0347912393865033
-0.112346212150228,-2.57260106086865
0.881107726454215,-3.28121106883716
0.398105880367068,0.900374202545311
-0.612026393250771,-0.037119665429276
0.341119691424425,-0.636136749087689
-1.12936309608079,-1.8587242949074
1.43302370170104,-2.97492062028297
1.98039989850586,-2.15038459323136
-0.367221476466509,2.00005760742783
-1.04413462631653,-1.24253338959365
0.569719627442413,-2.76885369476898
-0.135054603880824,3.73858124484716
2.40161776050478,0.850200754744896
-0.0392400027331692,-0.477294201826066
0.689739362450777,2.11696609741804
0.0280021587806661,1.77284530274987
-0.743273208882405,-1.23848609646229
0.188792299514343,4.41220492908093
-1.80495862889104,-0.51005406028203
1.46555486156289,-2.84898930042562
0.153253338211898,-0.288799203908439
2.17261167036215,0.41507667846469
0.475509528899663,4.61595679811872
-0.709946430921815,0.211604735787423
0.610726353489055,0.913997610846827
-0.934097631644252,-0.154305870713062
-1.2536334002391,-0.668001684733089
0.291446235517463,-0.0694520566225524
-0.443291873218433,1.57527921126032
0.00110535163162413,4.15049001730457
0.0743413241516641,2.05478487752754
-0.589520946188072,2.41581679677341
-0.568668732818502,-2.46264684311609
-0.135178615123832,1.96779114010676
1.1780869965732,0.439849607321303
-1.52356680042976,-2.93450005818449
0.593946187628422,1.04204548529628
0.332950371213518,-0.317509209432032
1.06309983727636,2.9291746239396
-0.304183923634301,-1.53216399920933
0.370018809916288,-0.860423507857093
0.267098790772231,-1.85221899475487
-0.54252003099165,-0.35420792287308
1.20786780598317,0.804023558972676
1.16040261569495,-1.46349634623921
0.700213649514998,1.66074633596335
1.58683345454085,-2.41616557260893
0.558486425565304,-2.09596882561548
-1.27659220845804,2.88231541368856
-0.573265414236886,-2.0316949306093
-1.22461261489836,0.82394942463503
-0.473400636439312,-0.762152102217839
